"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.00357239229005412,0.000344693034591805,0.00292817435841119,0.00356135422035114,0.00427908782665026,0.00353936888988746,0.00356135422035114,4.42525191024666e-06,0.00355033208003611,4.3790004258362e-06
"112",2,0.00625978090766823,FALSE,0.00340516111520671,0.000283389219200218,0.00286939081131196,0.00339823503489145,0.00398046082959836,0.00338444950515164,0.00339823503489145,8.18844478200584e-06,0.00340824164368999,8.13127617400958e-06
"265",3,0.00265957446808511,TRUE,0.00342104139993349,0.000477708572247304,0.00253038693102946,0.0034052915365382,0.00440285456170723,0.00337509939989626,0.0034052915365382,5.56093946182265e-07,0.00339489300523765,5.40693351080145e-07
"444",4,0.00138888888888889,FALSE,0.00355559365822452,0.000321998393523217,0.00295032381139214,0.00354651477709948,0.00421261255682236,0.00352844143101808,0.00354651477709948,4.65534947347652e-06,0.00353899869733486,4.62297218837556e-06
"458",5,0.0013550135501355,FALSE,0.00355136775218035,0.000316055722148831,0.00295647825672235,0.00354273581394845,0.00419550597085835,0.00352555426112751,0.00354273581394845,4.78612870358284e-06,0.00353643599044169,4.75860386307142e-06
"469",6,0,TRUE,0.00361384743490475,0.000395907501389907,0.00288547130916898,0.00359725228433848,0.00443663398229025,0.00356419726268503,0.00359725228433848,1.29402239971784e-05,0.00358199500010995,1.28306881808127e-05
"494",7,0,FALSE,0.00357255703552259,0.000313422143008182,0.00298206603434252,0.00356418694634943,0.00421079528167061,0.00354752626419365,0.00356418694634943,1.27034285885276e-05,0.00355872315631009,1.26645105032577e-05
"515",8,0.00307692307692308,FALSE,0.00348443484596814,0.000287223190079998,0.00294150492906252,0.00347734825793165,0.00406756188784135,0.00346323252678132,0.00347734825793165,1.60340325585748e-07,0.0034788479200357,1.61543579511102e-07
"520",9,0,FALSE,0.00356550420024431,0.000311034568075932,0.00297928826391656,0.00355727452466975,0.00419866737034393,0.00354089341519148,0.00355727452466975,1.26542020438644e-05,0.00355226612496613,1.26185946225819e-05
"596",10,0,FALSE,0.00360903136666463,0.000343532208732085,0.00296621693500449,0.00359829653494377,0.0043126621529378,0.00357691957521358,0.00359829653494377,1.29477379533883e-05,0.00358771773097082,1.28717185171224e-05
"27",11,0.011826544021025,FALSE,0.00329121024163074,0.000281191951985964,0.00275968406739095,0.00328427659154357,0.00386230441475629,0.00327047356815791,0.00328427659154357,7.29703328367794e-05,0.00329455545420218,7.27948289043953e-05
"733",12,0.00166944908180301,FALSE,0.00351657806716819,0.000295516866722841,0.00295839204459895,0.00350916169480304,0.00411698639432663,0.00349439487203014,0.00350916169480304,3.3845424984314e-06,0.00350811014451407,3.38067450352978e-06
"77",13,0.0112721417069243,FALSE,0.00334737828452995,0.00027637646239249,0.00282519005207508,0.00334046876563527,0.00390866200250032,0.00332670301876081,0.00334046876563527,6.29114356475766e-05,0.0033485386945652,6.27834846974662e-05
"90",14,0.00122100122100122,FALSE,0.00352284931192342,0.000288938867781156,0.00297659801482261,0.00351574231356468,0.00410936029556854,0.00350158431477939,0.00351574231356468,5.26583668189934e-06,0.00351812477656871,5.276776629543e-06
"18",15,0.00407055630936228,FALSE,0.00349416950411833,0.000312558249411177,0.00290598844059948,0.00348560019237335,0.00413129318523444,0.00346854578104573,0.00348560019237335,3.42173658802767e-07,0.00347942308669992,3.49438486935188e-07
"271",16,0.00165562913907285,TRUE,0.00345817378562869,0.00035650683788449,0.00278201591027906,0.00345015861346002,0.00418029106300596,0.00343456719029659,0.00345015861346002,3.2203360344443e-06,0.00345359173058403,3.23266948047359e-06
"266",17,0,FALSE,0.00350758742722248,0.000320526018208821,0.00289947118417341,0.00350041987600726,0.00415661977692635,0.00348628876702577,0.00350041987600726,1.22529393083467e-05,0.00350885244896329,1.23120455085957e-05
"651",18,0.00249376558603491,FALSE,0.00345627598379813,0.000300019249335998,0.00288790945141917,0.00344928043900707,0.00406424007522981,0.00343540748639546,0.00344928043900707,9.13008634250405e-07,0.00345938317784282,9.32417333608913e-07
"79",19,0.00130718954248366,FALSE,0.00352223918496699,0.000290774591205088,0.00297262013241485,0.00351505833828405,0.00411260515879355,0.00350075521779396,0.00351505833828405,4.87468461946908e-06,0.00351637299886233,4.88049154393721e-06
"307",20,0,FALSE,0.00372423763691445,0.000450654151102908,0.00290696234118281,0.0037013229055792,0.00467191560191275,0.00365574782689758,0.0037013229055792,1.36997912513652e-05,0.003684172553464,1.35731274036975e-05
"314",21,0.00261096605744125,FALSE,0.00349754764420773,0.000289390479443057,0.00295060648847771,0.00349038086179644,0.00408516614442699,0.00347610608854589,0.00349038086179644,7.73370398119086e-07,0.00349185441014518,7.7596428992945e-07
"333",22,0.00313479623824451,FALSE,0.0034847314467346,0.000287197023548206,0.00294187122754872,0.00347763706269291,0.00406781850046358,0.00346350548664879,0.00347763706269291,1.17539830908457e-07,0.0034797330849209,1.18981428195051e-07
"351",23,0.00420757363253857,TRUE,0.00345674051342477,0.000281788286219063,0.00292404271285395,0.00344978912479091,0.00402872474587811,0.00343593592723668,0.00344978912479091,5.74237360182357e-07,0.00345516458352118,5.6611937704326e-07
"350",24,0,TRUE,0.00346925579383888,0.000297694465621651,0.00290523496064661,0.0034623298268519,0.00407253846960671,0.00344858354692786,0.0034623298268519,1.19877278299083e-05,0.00347239490598169,1.20575263830876e-05
"358",25,0.00687757909215956,TRUE,0.00289422067641242,0.000746284327078786,0.00162545354212104,0.00282900227672245,0.00453727463097011,0.00270248449298358,0.00282900227672245,1.63909742304949e-05,0.00279737439584994,1.66480703637871e-05
"369",26,0,TRUE,0.00456859043743862,0.00154164367057248,0.00213992403931589,0.00437149640225929,0.00812524466121493,0.00399250133419566,0.00437149640225929,1.91099807949659e-05,0.00431629470042038,1.86303999408771e-05
"372",27,0.00605143721633888,TRUE,0.00264407873713736,0.00105160368681661,0.00107610291674109,0.00248197212289443,0.00514134085834523,0.00217591551554843,0.00248197212289443,1.27410810533184e-05,0.00244252627017276,1.30242382173577e-05
"382",28,0,TRUE,0.0034879493048096,0.000367924977297694,0.00279055701473842,0.00347955935932599,0.00423334856220895,0.00346330169489515,0.00347955935932599,1.21073333350731e-05,0.00348179419847983,1.21228908405678e-05
"393",29,0.00561009817671809,TRUE,0.00317831425027693,0.000651777255404793,0.00201949954202333,0.00313808597717882,0.00456862326618536,0.00306031519436175,0.00313808597717882,6.11084431467098e-06,0.00311282506929272,6.23637297306995e-06
"408",30,0.0027359781121751,FALSE,0.00344315300422676,0.000318896395474064,0.00283820312111252,0.00343599280331622,0.00408892625584299,0.00342189698029367,0.00343599280331622,4.90020567813403e-07,0.00344412264987497,5.01468686274167e-07
"411",31,0,FALSE,0.00358832616342537,0.000325716504346445,0.00297624128551345,0.00357907517323697,0.00425309481867315,0.00356065977646904,0.00357907517323697,1.28097790956813e-05,0.00357117685984789,1.2753304164313e-05
"413",32,0,TRUE,0.00348286720383571,0.000401929128861167,0.00272345583184527,0.00347289514132942,0.0042998661686535,0.00345369528238533,0.00347289514132942,1.20610006626695e-05,0.00347094341453414,1.20474481868979e-05
"427",33,0.00416088765603329,FALSE,0.00348774091134333,0.000305914769623429,0.0029112763834944,0.0034796254191895,0.0041105707995078,0.00346347459263996,0.0034796254191895,4.64118235349407e-07,0.00347500422710988,4.70436078071731e-07
"692",34,0.0027359781121751,FALSE,0.00358393430827752,0.000407124597154172,0.00283820904400516,0.0035657248463679,0.00443295930289281,0.00352946265887492,0.0035657248463679,6.88479642903618e-07,0.00354982897943721,6.62353234143291e-07
