"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.000609813063742777,0.000844444439366075,2.81030074276105e-05,0.000355464890956611,0.00271966541708844,8.23388960423805e-05,0.000355464890956611,1.21497943682036e-06,NA,NA
"112",2,0.00625978090766823,FALSE,0.00131008840027933,0.00144851590531366,0.000151044509575917,0.00091177645781605,0.00487247615819852,0.000457092894873399,0.00091177645781605,2.86011515956387e-05,NA,NA
"265",3,0.00265957446808511,TRUE,0.011999583489359,0.0216542707077648,0.000360044355362575,0.00546370315505052,0.0646223172215599,0.00088919070144696,0.00546370315505052,7.86313769306238e-06,NA,NA
"444",4,0.00138888888888889,FALSE,0.00103732332628408,0.00114751762874425,9.81503834427146e-05,0.000715276946829638,0.00390050770658539,0.000316390138281192,0.000715276946829638,4.53753048484836e-07,NA,NA
"458",5,0.0013550135501355,FALSE,0.0023496434262189,0.00244787259162621,0.000286622324912425,0.00167746248696193,0.00845546298641152,0.000874159794739119,0.00167746248696193,1.03973316860496e-07,NA,NA
"469",6,0,TRUE,0.00285444838031368,0.00452479223613079,0.000163012351252347,0.00158546716059612,0.0132683143317367,0.000475658997611564,0.00158546716059612,2.51370611732873e-06,NA,NA
"494",7,0,FALSE,0.00116758768196304,0.00133333179061543,0.000100778889460459,0.000785055440085671,0.00452293167995154,0.000319295836474446,0.000785055440085671,6.16312044008106e-07,NA,NA
"515",8,0.00307692307692308,FALSE,0.00216107314089159,0.00229481683822863,0.00025414600091377,0.00152817297752598,0.00787778480136469,0.00077776339435484,0.00152817297752598,2.39862687038251e-06,NA,NA
"520",9,0,FALSE,0.000992843064858013,0.00225867149239296,1.7864586381762e-05,0.000391626782994871,0.00564417544241299,3.48072915084549e-05,0.000391626782994871,1.53371537158912e-07,NA,NA
"596",10,0,FALSE,0.00123237166883399,0.00133459939391785,0.000123897199106385,0.0008565059980204,0.00458921639064503,0.000390054384175883,0.0008565059980204,7.33602524644921e-07,NA,NA
"27",11,0.011826544021025,FALSE,0.00336632617089087,0.00313084805954483,0.000540189603723967,0.00255783547257695,0.0111239471068867,0.00162440202886174,0.00255783547257695,8.5908958156074e-05,NA,NA
"733",12,0.00166944908180301,FALSE,0.00536383817090868,0.00517764642529259,0.000781177385455761,0.00398304559244408,0.0183137898418081,0.00234466775384024,0.00398304559244408,5.35272881405051e-06,NA,NA
