"formula","mse","rse","cor_coef","mse_glm","rse_glm","cor_coef_glm"
"response ~ 1 + age_1524_pop:zone + assets_fn12:zone + assets_fn8:zone",9.94646459217209e-06,0.738887064152965,0.547076616121078,"9.79570763878444e-06","0.727687872555087","0.57105864880637"
"response ~ 1 + zone + urban + v394_notVisitedHF_2013 + v394_notVisitedHF_2013:zone + assets_fn12 + assets_fn12:zone + assets_fn8 + assets_fn8:urban",1.00439226669373e-05,0.746126873843528,0.551503569501132,"1.22986635263554e-05","0.913623459047518","0.573626523969687"
"response ~ 1 + zone + urban + assets_fn12 + assets_fn12:zone + age_0004_pop + age_0004_pop:urban + age_1524_pop + age_1524_pop:urban",1.01771873682689e-05,0.756026628978596,0.505047922322003,"9.63433391724159e-06","0.715699999453315","0.548354075895707"
"response ~ 1 + zone + urban + assets_fn12 + assets_fn12:zone + age_1524_pop + age_1524_pop:urban + assets_fn8 + assets_fn8:urban",1.02830011043677e-05,0.763887150683429,0.506232180674321,"9.71138585875178e-06","0.721423910931827","0.555251986089211"
"response ~ 1 + zone",1.45682673882106e-05,1.08222416322096,0.0903183786185842,"1.45616196468471e-05","1.08173032643565","0.0906051045640103"
