"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.000568485472981943,0.000711195295180194,2.59769593163701e-05,0.000345411445072994,0.00244052016921211,7.15934915873467e-05,0.000345411445072994,1.23724355235809e-06,NA,NA
"112",2,0.00625978090766823,FALSE,0.0122999047934176,0.0296878741261101,0.000132980310936939,0.00359819342650257,0.0822189371561008,0.000213277355853899,0.00359819342650257,7.08404791989774e-06,NA,NA
"265",3,0.00265957446808511,TRUE,0.00819536026447016,0.0147212752888481,0.000240200157304755,0.00369947809497415,0.0442160849675756,0.000565598758876951,0.00369947809497415,1.08139955321699e-06,NA,NA
"444",4,0.00138888888888889,FALSE,0.000500530507738153,0.000420068966223881,6.07300022661947e-05,0.000388878071931761,0.00158972723168241,0.00020094773835486,0.000388878071931761,1.00002163403126e-06,NA,NA
"458",5,0.0013550135501355,FALSE,0.00194349343369907,0.00159807556854917,0.000302594115480984,0.00152260502417053,0.006050298049429,0.000892698049268487,0.00152260502417053,2.80869021692356e-08,NA,NA
"469",6,0,TRUE,0.00959676170826365,0.0379706076531075,7.38325940196955e-06,0.000902852019530849,0.0800156453538231,1.6927107721316e-06,0.000902852019530849,8.15141769170933e-07,NA,NA
"494",7,0,FALSE,0.000956293627291999,0.000779906521223189,0.000130157227192063,0.000752586307847112,0.00296878428477732,0.000418534993748423,0.000752586307847112,5.66386150758949e-07,NA,NA
"515",8,0.00307692307692308,FALSE,0.0014189112659795,0.00134118680409047,0.000174097011205848,0.00104305867443787,0.00487861410598859,0.000525194009038606,0.00104305867443787,4.13660440769653e-06,NA,NA
"520",9,0,FALSE,0.000349616536930081,0.000630446639476182,7.33757392355494e-06,0.000158009596836765,0.0018659216174131,1.39305939988461e-05,0.000158009596836765,2.49670326925171e-08,NA,NA
"596",10,0,FALSE,0.00102202027684936,0.000816644521717076,0.000155155424230231,0.000813876706344643,0.00310857882547112,0.000484500740117547,0.000813876706344643,6.62395293130404e-07,NA,NA
"27",11,0.011826544021025,FALSE,0.0215219490251376,0.0247721680511862,0.00181768229896129,0.0139359543918104,0.087064525178303,0.00537280956189222,0.0139359543918104,4.44961211237709e-06,NA,NA
"733",12,0.00166944908180301,FALSE,0.00612291577670667,0.00703871173836464,0.000635038097013629,0.00411426595717414,0.0236633403440362,0.00184330915509738,0.00411426595717414,5.97712955409947e-06,NA,NA
"77",13,0.0112721417069243,FALSE,0.00480297955023458,0.00337213673647374,0.00102891394488105,0.00400529666776962,0.0132834822283826,0.00281672638130308,0.00400529666776962,5.2807036823087e-05,NA,NA
"90",14,0.00122100122100122,FALSE,0.00624042544426298,0.00971799066854206,0.000364623282444828,0.00348284196341069,0.0288784339212688,0.00106054703778067,0.00348284196341069,5.1159235440234e-06,NA,NA
"18",15,0.00407055630936228,FALSE,0.00140751036908774,0.00130282909454056,0.000178443536992333,0.00104907065729949,0.00474530864707117,0.00054395831162325,0.00104907065729949,9.12937554562128e-06,NA,NA
"271",16,0.00165562913907285,TRUE,0.0594793998211234,0.201620995667701,7.05433375848003e-14,3.60252103633852e-06,0.935048098386654,5.0887982218868e-26,3.60252103633852e-06,2.72919194670115e-06,NA,NA
"266",17,0,FALSE,0.00400407470533265,0.00232496314222231,0.00120776955723179,0.00350639555211593,0.00978393784746705,0.00281589479709778,0.00350639555211593,1.22948097678984e-05,NA,NA
"651",18,0.00249376558603491,FALSE,0.00210428393016884,0.00139292494204137,0.000496391173680773,0.00178756683999961,0.00559053442886388,0.00132309445221386,0.00178756683999961,4.98716668901826e-07,NA,NA
"79",19,0.00130718954248366,FALSE,0.00181087798850046,0.00145578141064757,0.000320062392831801,0.00144340870894881,0.00547220664669161,0.000927917284730138,0.00144340870894881,1.85556613124603e-08,NA,NA
"307",20,0,FALSE,0.00199592849499102,0.00145670455387518,0.00042645130645915,0.0016395087099123,0.0056833738995686,0.00113990924672693,0.0016395087099123,2.6879888098783e-06,NA,NA
"314",21,0.00261096605744125,FALSE,0.00258416875158831,0.00178530230535271,0.000601167903975572,0.00216400217089416,0.00707014149419837,0.00157529684364439,0.00216400217089416,1.99776715877278e-07,NA,NA
"333",22,0.00313479623824451,FALSE,0.004661134890988,0.00390034657814869,0.000818598032482157,0.00364710704859803,0.0145272729489055,0.00228408731765116,0.00364710704859803,2.62462366405084e-07,NA,NA
"351",23,0.00420757363253857,TRUE,0.000996654637582188,0.00168395885439422,3.43867305478993e-05,0.000495087128561022,0.00502369078705392,8.81680743902995e-05,0.000495087128561022,1.37825560422154e-05,NA,NA
"350",24,0,TRUE,0.00505711442682697,0.00324505543253199,0.00130246495947013,0.00432135242076679,0.0131799230425286,0.00325455609000707,0.00432135242076679,1.8674086744467e-05,NA,NA
"358",25,0.00687757909215956,TRUE,0.00261375447452916,0.00147812780612966,0.000776238081967389,0.00231003840497894,0.00626224419450679,0.00186955353533392,0.00231003840497894,2.08624279290504e-05,NA,NA
