"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.00290187670778253,0.000312002589794142,0.00231752991965921,0.00289230601607452,0.00354085496293687,0.00287339509440161,0.00289230601607452,2.05801997308853e-06,0.00288353580223149,2.03293374178706e-06
"112",2,0.00625978090766823,FALSE,0.00296445093932049,0.000292429061899515,0.00241389086882464,0.00295650290652175,0.00356046589429414,0.00294076877278707,0.00295650290652175,1.09116455528583e-05,0.00295147103510703,1.09449142128859e-05
"265",3,0.00265957446808511,TRUE,0.00311438653115399,0.000287700826376379,0.00257123123233411,0.0031070484840413,0.00369917058114878,0.0030925063182052,0.0031070484840413,2.00232994955964e-07,0.00310474856144515,1.9817997339893e-07
"444",4,0.00138888888888889,FALSE,0.00296081863441153,0.00030616907461025,0.00238592840262184,0.00295194100129036,0.00358642142953271,0.00293438782882268,0.00295194100129036,2.4431319060827e-06,0.00294461222981585,2.42027511350494e-06
"458",5,0.0013550135501355,FALSE,0.00290300977240414,0.000312981884453841,0.00231693082907465,0.00289337340599179,0.00354409173628276,0.00287433385020307,0.00289337340599179,2.36655104611019e-06,0.00288450716565333,2.33935071990981e-06
"469",6,0,TRUE,0.00398830443736382,0.000341853569448364,0.00334210894455513,0.00397987084002046,0.00468260926177824,0.00396308313076284,0.00397987084002046,1.58393719032452e-05,0.00398522465694557,1.58820155663269e-05
"494",7,0,FALSE,0.00270475591745637,0.000347057722566061,0.00206509187514233,0.00269058938884303,0.00342523569979354,0.00266258593341934,0.00269058938884303,7.2392712593547e-06,0.00267673423181594,7.16490614777528e-06
"515",8,0.00307692307692308,FALSE,0.00274488172071084,0.000322151786010736,0.00214576239954011,0.00273354932899964,0.00340863723561074,0.00271116163767905,0.00273354932899964,1.17905530762992e-07,0.00272201815497729,1.25957503621344e-07
"520",9,0,FALSE,0.00265020577453279,0.000353964277158291,0.00200071653304282,0.00263477717288035,0.00338772404403157,0.00260427306974352,0.00263477717288035,6.94205075073137e-06,0.00262007376167398,6.86478651661246e-06
"596",10,0,FALSE,0.00292935830709091,0.000315738250391851,0.00233819126880517,0.00291961442352203,0.00357614982589636,0.00290035803033646,0.00291961442352203,8.52414838203788e-06,0.00291067976090003,8.47205667051308e-06
"27",11,0.011826544021025,FALSE,0.00277312874379588,0.00029052359708065,0.00222760519753068,0.00276469109039584,0.00336679771217577,0.00274803358110117,0.00276469109039584,8.21171785363523e-05,0.00275767183795076,8.22444426729378e-05
"733",12,0.00166944908180301,FALSE,0.00294250536439881,0.000305792999149902,0.00236849914574718,0.00293357574027038,0.00356751578209396,0.00291592166260879,0.00293357574027038,1.59801620864788e-06,0.00292604607226457,1.57903599643705e-06
"77",13,0.0112721417069243,FALSE,0.00238972391918141,0.000323219232501384,0.00179624894460328,0.00237577526170279,0.00306264837687149,0.00234823546844203,0.00237577526170279,7.91453359276632e-05,0.00236098520425302,7.94087102151006e-05
"90",14,0.00122100122100122,FALSE,0.00276076041938764,0.000333214358563564,0.00214263363112624,0.00274850600869765,0.00344877456691195,0.00272429407905557,0.00274850600869765,2.33327087643552e-06,0.00273617951811292,2.29576527203831e-06
"18",15,0.00407055630936228,FALSE,0.00286081032084074,0.000307062496237428,0.00228548280812239,0.0028514670628507,0.00348945760144173,0.00283301308906018,0.0028514670628507,1.48617859096018e-06,0.00284292398142034,1.50708113260815e-06
