"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.00350556924509694,0.000283237328112667,0.00296999280926949,0.00349862755445348,0.00408042562496417,0.00348478901272338,0.00349862755445348,4.16527936917603e-06,0.00349425287356466,4.14744192049728e-06
"112",2,0.00625978090766823,FALSE,0.00343289249792745,0.000280131632270792,0.0029033955446901,0.00342595749366599,0.00400159541996422,0.00341213612612381,0.00342595749366599,8.03055514174731e-06,0.00342159046547587,8.05532498615204e-06
"265",3,0.00265957446808511,TRUE,0.00348076431686418,0.000281236013537731,0.00294897077607245,0.00347387217483528,0.00405155662846517,0.00346013249097711,0.00347387217483528,6.63080755218588e-07,0.00346952750513738,6.56023922230193e-07
"444",4,0.00138888888888889,FALSE,0.00350831116303223,0.000283458146326551,0.00297231346573428,0.00350136536970162,0.00408361087673292,0.00348751874775792,0.00350136536970162,4.46255688198692e-06,0.00349698615009574,4.44407406270781e-06
"458",5,0.0013550135501355,FALSE,0.00350976460342832,0.000283575478734314,0.00297354613428922,0.00350281554875331,0.00408530391361667,0.00348896239340109,0.00350281554875331,4.61305342526666e-06,0.00349843491069925,4.59425512892095e-06
"469",6,0,TRUE,0.00350607183804831,0.000282357088595238,0.00297209038348186,0.00349917533778243,0.00407908834630628,0.00348542565436598,0.00349917533778243,1.22442280445448e-05,0.00349482628657702,1.22138107733497e-05
"494",7,0,FALSE,0.00353058748273275,0.000284328784217988,0.00299287932954853,0.00352364209775917,0.00410760837795665,0.00350979485033119,0.00352364209775917,1.24160536331006e-05,0.00351926394479687,1.23852187131472e-05
"515",8,0.00307692307692308,FALSE,0.00347671708402071,0.000280909501328903,0.00294554156507957,0.00346983272717109,0.00404684746247371,0.00345610855161597,0.00346983272717109,1.54377993258015e-07,0.00346549326280908,1.50986789359478e-07
"520",9,0,FALSE,0.0035266937768025,0.000284015475729297,0.00298957622887061,0.0035197567108705,0.00410307632611881,0.00350592611028437,0.0035197567108705,1.23886873037179e-05,0.00351538267123235,1.23579153252007e-05
"596",10,0,FALSE,0.00353335059520505,0.000284550724670846,0.0029952210471044,0.00352640037284874,0.00411081978311178,0.00351254352452493,0.00352640037284874,1.24354995896277e-05,0.00352201836974384,1.24046133968131e-05
"27",11,0.011826544021025,FALSE,0.00332739778792372,0.000276248984951726,0.0028056020477825,0.0033204405821078,0.00388857781108944,0.00330658079802045,0.0033204405821078,7.23537957135591e-05,0.00331606217616696,7.24283012316583e-05
"733",12,0.00166944908180301,FALSE,0.00349857217389509,0.000282672496895916,0.00296406030507921,0.00349164555330917,0.00407227750476327,0.0034778371648711,0.00349164555330917,3.32039998076951e-06,0.00348727831693086,3.30450312808549e-06
"77",13,0.0112721417069243,FALSE,0.00336261447017968,0.000277261401841813,0.00283875849978817,0.00335567965037326,0.00392568271013628,0.00334186235517377,0.00335567965037326,6.26703714928123e-05,0.00335131412831526,6.27395095300535e-05
"90",14,0.00122100122100122,FALSE,0.00351631986154038,0.000284104428102876,0.00297910125349194,0.00350935782262436,0.00409293289093434,0.0034954787705729,0.00350935782262436,5.23657593619223e-06,0.00350496921622565,5.21650980320951e-06
"18",15,0.00407055630936228,FALSE,0.00346365158303031,0.000281701380468042,0.00293111776738055,0.00345670097083835,0.00403549207894544,0.00344284721485094,0.00345670097083835,3.76818376634329e-07,0.00345232341365924,3.82211913329367e-07
"271",16,0.00165562913907285,TRUE,0.00349897364371438,0.000282705197687397,0.00296440266644569,0.00349204526049788,0.00407274892930361,0.00347823327876521,0.00349204526049788,3.37242417102973e-06,0.00348767839934068,3.3564044920479e-06
"266",17,0,FALSE,0.00353611796982589,0.00028477283301296,0.00299756481596959,0.00352916356765343,0.00411403334401336,0.00351529848436007,0.00352916356765343,1.24549954872523e-05,0.00352477710968371,1.24240536729502e-05
"651",18,0.00249376558603491,FALSE,0.00349189143929824,0.000283059455294324,0.00295671828238494,0.00348493153500806,0.00406643521768712,0.00347105802816015,0.00348493153500806,9.82409938403852e-07,0.00348054582334669,9.7373523674909e-07
"79",19,0.00130718954248366,FALSE,0.00351194705550248,0.000283751791525871,0.00297539736762845,0.00350499291349987,0.00408784709331419,0.00349112954997739,0.00350499291349987,4.83033965765022e-06,0.00350061030377145,4.81109463604832e-06
"307",20,0,FALSE,0.00353856365839102,0.000284970057893307,0.0029996420476103,0.00353160285849826,0.00411688515329872,0.00351772488428578,0.00353160285849826,1.2472218750153e-05,0.0035272148834645,1.24412448341335e-05
"314",21,0.00261096605744125,FALSE,0.00348899627387803,0.000282824895352975,0.00295426475818056,0.00348204279109857,0.00406306145265173,0.00346818213835639,0.00348204279109857,7.58774675919113e-07,0.0034776600644881,7.51158501850921e-07
"333",22,0.00313479623824451,FALSE,0.00347874152170645,0.000281995409128509,0.0029455824536379,0.00347180695629107,0.00405112843269455,0.00345798391564925,0.00347180695629107,1.1357622407826e-07,0.00346743822908227,1.10650694068511e-07
