"","CLUSTER","raw_prev_rate","urban","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","fit","sq_err","glm_fit","glm_sq_err"
"105",1,0.00145772594752187,FALSE,0.000576391646929072,0.00058115508815051,4.06085593484971e-05,0.000402049684831495,0.00213516347361749,0.000126627848528952,0.000402049684831495,1.11445237160792e-06,NA,NA
"112",2,0.00625978090766823,FALSE,0.0109033829712594,0.0244842883938889,0.000159953809175693,0.00361407164796735,0.0691928309163271,0.000291452864534539,0.00361407164796735,6.99977748686699e-06,NA,NA
"265",3,0.00265957446808511,TRUE,0.0069563539803985,0.00991948623470285,0.000313102383993359,0.00378875344214294,0.0330334128657522,0.000836982132872549,0.00378875344214294,1.2750451554543e-06,NA,NA
"444",4,0.00138888888888889,FALSE,0.000523268586301927,0.000345879863271797,9.0582865154251e-05,0.000447333493373263,0.00139458623605645,0.000295075339050656,0.000447333493373263,8.86526562824589e-07,NA,NA
"458",5,0.0013550135501355,FALSE,0.00194361168585543,0.00114805089682396,0.000456365147307396,0.00170313367769046,0.00482004754482607,0.00126062413636529,0.00170313367769046,1.21187623208883e-07,NA,NA
"469",6,0,TRUE,0.00783495146527928,0.0301044004146643,8.74336034509174e-06,0.000897995786993704,0.0629704870409781,2.47977327236063e-06,0.000897995786993704,8.06396433458441e-07,NA,NA
"494",7,0,FALSE,0.00101392015503117,0.000622651114731832,0.000206054832172926,0.000885163567896251,0.00256545542910791,0.000632957100943376,0.000885163567896251,7.83514541930821e-07,NA,NA
"515",8,0.00307692307692308,FALSE,0.00131999044396204,0.000896286904114357,0.000247665064060842,0.00110802299162001,0.00361958816983859,0.000732822422097036,0.00110802299162001,3.87656754590644e-06,NA,NA
"520",9,0,FALSE,0.000324644959841947,0.00046230830570741,1.06724337510147e-05,0.000175980282784685,0.00153815570687603,2.49359178171314e-05,0.000175980282784685,3.09690599289776e-08,NA,NA
"596",10,0,FALSE,0.00102134994785473,0.000547703426760525,0.000255660133554137,0.00092486334440353,0.00234684240505125,0.000732927741704877,0.00092486334440353,8.55372205821282e-07,NA,NA
"27",11,0.011826544021025,FALSE,0.0234382270746396,0.0184155601283217,0.0040717134823769,0.0184025573604936,0.0722994226855534,0.010780580475528,0.0184025573604936,4.32439514408686e-05,NA,NA
"733",12,0.00166944908180301,FALSE,0.00421985776851165,0.00299122967396059,0.000778370361430387,0.0034765422010143,0.0119837116054152,0.0022279304286731,0.0034765422010143,3.26558554150079e-06,NA,NA
"77",13,0.0112721417069243,FALSE,0.00467754115938866,0.00190628051065537,0.00177311776384492,0.00440734063918461,0.0091396696255861,0.00388977160896265,0.00440734063918461,4.712549369964e-05,NA,NA
"90",14,0.00122100122100122,FALSE,0.00445078226121096,0.00355379054763488,0.000707279633992792,0.00348960027064076,0.0138200223589232,0.00201241155049112,0.00348960027064076,5.14654164802541e-06,NA,NA
